Date,"Flu","Sinusitis","Fatigue","Feeling cold","Bronchitis","Pneumonia","Headache","Congestion","Chest pain","Soar throat"
2023-05-08,21,1047,462,0,2032,4439,543,31,315,0
2023-05-09,26,1010,521,0,2124,4246,457,48,332,0
2023-05-10,39,997,491,0,1951,4007,472,30,293,0
2023-05-11,43,1022,484,0,1932,4118,513,34,287,0
2023-05-12,28,876,430,0,1823,3785,421,24,248,0
2023-05-13,30,739,409,0,1615,3875,413,31,256,1
2023-05-14,36,838,432,0,1593,3914,374,34,287,0
2023-05-15,30,976,494,0,2027,4334,522,25,301,0
2023-05-16,34,1031,499,0,2151,4324,531,36,290,0
2023-05-17,32,951,445,0,2010,4313,470,25,332,0
2023-05-18,27,944,432,0,1870,4061,479,44,250,0
2023-05-19,36,883,399,0,1749,3868,475,45,249,0
2023-05-20,26,866,342,0,1604,3774,446,22,250,1
2023-05-21,25,854,432,0,1613,3893,461,26,275,0
2023-05-22,40,970,457,0,1979,4148,464,36,309,0
2023-05-23,36,980,463,0,1945,4371,489,26,295,0
2023-05-24,34,899,429,0,1860,4291,484,25,256,0
2023-05-25,23,941,411,0,1916,4137,491,37,273,0
2023-05-26,28,835,402,0,1829,4047,395,32,248,0
2023-05-27,21,723,351,0,1510,3745,406,30,265,0
2023-05-28,28,688,381,0,1596,4044,424,27,264,0
2023-05-29,23,808,441,0,1793,4033,429,27,311,0
2023-05-30,33,984,438,0,2057,4314,452,24,295,3
2023-05-31,38,909,482,0,1944,4460,457,26,279,0
2023-06-01,37,880,440,0,1902,4231,448,27,263,0
2023-06-02,25,902,354,0,1933,3972,399,20,264,0
2023-06-03,28,749,347,0,1596,3968,412,20,237,0
2023-06-04,28,697,364,0,1434,3846,415,17,229,0
2023-06-05,35,927,416,0,1908,4179,431,27,294,0
2023-06-06,24,915,385,0,1965,4033,495,33,283,0
2023-06-07,27,867,384,0,1977,4079,538,25,287,0
2023-06-08,23,811,473,0,1898,3742,415,24,303,0
2023-06-09,34,790,385,0,1737,3462,414,25,297,0
2023-06-10,31,747,336,1,1511,3564,386,25,226,0
2023-06-11,26,788,336,0,1398,3907,392,17,256,0
2023-06-12,33,913,346,0,1890,4052,457,25,266,0
2023-06-13,38,893,371,0,1958,3925,445,15,275,1
2023-06-14,32,903,380,0,1856,3784,450,21,306,0
2023-06-15,25,841,439,0,1685,3564,515,21,268,0
2023-06-16,27,835,348,0,1669,3589,423,15,240,0
2023-06-17,24,737,334,0,1504,3574,373,16,244,0
2023-06-18,21,709,417,0,1381,3684,377,22,256,0
2023-06-19,39,796,405,0,1629,3649,445,25,292,0
2023-06-20,26,867,384,0,1671,3748,451,45,284,0
2023-06-21,35,800,361,0,1556,3958,446,35,317,0
2023-06-22,31,791,367,0,1383,3729,425,26,283,0
2023-06-23,33,768,373,0,1362,3711,410,16,262,0
2023-06-24,13,634,326,0,1322,3505,423,13,185,0
2023-06-25,56,765,375,0,1303,3706,359,30,214,0
2023-06-26,16,876,375,0,1416,4017,457,35,319,0
2023-06-27,22,856,399,0,1560,3747,460,25,293,0
2023-06-28,30,853,385,1,2966,3613,448,36,316,0
2023-06-29,24,811,428,0,1525,3512,506,22,260,0
2023-06-30,18,758,340,0,1295,3412,385,23,255,0
2023-07-01,19,693,396,0,1212,3341,419,24,255,0
2023-07-02,25,680,340,0,1297,3501,405,10,240,0
2023-07-03,20,859,431,0,1402,3489,467,27,266,0
2023-07-04,30,828,403,0,1374,3496,453,22,274,0
2023-07-05,35,930,426,0,1558,3676,464,25,354,0
2023-07-06,27,840,417,0,1496,3642,448,20,280,0
2023-07-07,26,868,394,0,1372,3541,450,23,254,0
2023-07-08,16,774,372,0,1272,3448,404,12,296,0
2023-07-09,23,945,364,0,1227,3546,420,28,238,0
2023-07-10,19,900,411,0,1431,3985,457,35,323,0
2023-07-11,26,982,388,0,1512,4044,473,33,299,0
2023-07-12,24,829,405,1,1242,4125,422,17,264,0
2023-07-13,27,880,386,0,1333,3889,444,24,263,0
2023-07-14,20,822,363,0,1308,3783,441,34,227,0
2023-07-15,24,673,356,0,1301,3514,376,19,220,0
2023-07-16,22,804,372,0,1363,3604,376,28,243,0
2023-07-17,20,867,404,0,1535,3777,439,33,289,0
2023-07-18,33,911,393,0,1437,3808,501,31,273,0
2023-07-19,22,841,402,0,1345,3848,439,24,261,0
2023-07-20,26,754,416,0,1344,3885,429,33,242,0
2023-07-21,26,787,383,1,1264,3678,377,25,234,0
2023-07-22,21,662,406,0,1212,3601,409,17,220,0
2023-07-23,22,743,377,0,1188,3710,439,24,224,0
2023-07-24,37,901,452,0,1340,4043,444,20,313,1
2023-07-25,38,889,411,0,1445,4061,390,24,343,0
2023-07-26,24,925,419,0,1407,4167,438,29,274,0
2023-07-27,14,882,471,0,1268,3932,407,26,277,0
2023-07-28,28,795,383,0,1171,3721,404,40,281,0
2023-07-29,37,687,354,0,1023,3528,411,22,237,1
2023-07-30,18,884,349,0,1039,3652,473,21,243,0
2023-07-31,27,935,438,1,1238,3794,497,23,267,0
2023-08-01,22,830,414,0,1246,3690,472,32,272,0
2023-08-02,18,880,383,0,1165,3676,477,26,283,0
2023-08-03,24,845,356,0,1257,3651,411,21,230,0
2023-08-04,23,837,376,0,1220,3649,455,30,257,0
2023-08-05,31,733,395,0,1118,3460,424,15,231,0
2023-08-06,23,801,361,0,1077,3624,440,17,277,0
2023-08-07,21,925,424,0,1350,3750,399,27,316,1
2023-08-08,24,859,405,1,1275,3718,480,16,274,0
2023-08-09,27,926,409,0,1193,3626,432,31,287,0
2023-08-10,19,920,366,0,1264,3677,411,26,316,0
2023-08-11,31,839,400,0,1208,3612,417,34,280,0
2023-08-12,36,666,329,0,1138,3621,423,21,230,1
2023-08-13,27,725,380,0,1091,3573,415,33,253,0
2023-08-14,28,805,426,0,1305,3695,436,21,233,1
2023-08-15,30,868,444,0,1332,3858,431,24,257,0
2023-08-16,15,895,391,0,1417,3905,397,38,366,0
2023-08-17,33,801,382,0,1373,3858,519,27,264,0
2023-08-18,20,788,340,0,1412,3961,461,43,222,0
2023-08-19,24,700,285,0,1231,3771,342,30,213,0
2023-08-20,29,740,320,0,1091,3757,409,30,250,0
2023-08-21,32,879,391,0,1343,3926,449,34,319,0
2023-08-22,28,826,435,0,1507,4018,437,23,298,0
2023-08-23,32,803,408,0,1595,3902,448,27,261,0
2023-08-24,27,844,396,0,1511,3770,430,27,272,0
2023-08-25,29,800,385,0,1467,3799,328,27,286,0
2023-08-26,17,697,357,0,1262,4429,406,21,274,0
2023-08-27,30,769,349,0,1151,3959,366,21,282,0
2023-08-28,28,829,369,0,1363,4134,410,33,262,0
2023-08-29,28,845,381,0,1540,4102,425,30,245,0
2023-08-30,27,842,360,0,1548,3901,415,40,252,0
2023-08-31,37,796,371,0,1571,3985,400,33,238,0
2023-09-01,31,817,382,0,1433,3751,375,23,244,0
2023-09-02,17,680,338,0,1257,3768,330,12,224,0
2023-09-03,22,768,360,0,1321,3506,355,23,204,0
2023-09-04,24,936,429,1,1487,3716,435,22,271,0
2023-09-05,36,899,413,0,1638,3858,455,31,246,0
2023-09-06,28,907,374,0,1706,3885,396,33,268,0
2023-09-07,20,901,367,0,1766,3802,460,36,329,0
2023-09-08,30,794,398,0,1619,3541,447,20,325,1
2023-09-09,28,762,304,0,1434,3550,376,21,186,0
2023-09-10,22,777,385,0,1499,3677,366,19,204,0
2023-09-11,34,942,386,0,1558,4030,426,26,267,0
2023-09-12,21,907,406,0,1549,4140,414,29,286,0
2023-09-13,22,874,374,0,1612,4206,444,24,249,0
2023-09-14,39,846,403,0,1588,3965,412,17,277,0
2023-09-15,23,840,328,0,1384,3817,374,21,245,0
2023-09-16,24,815,310,0,1317,3839,338,22,205,0
2023-09-17,26,777,300,0,1305,3741,393,30,248,0
2023-09-18,38,947,400,0,1661,4155,412,33,271,0
2023-09-19,24,963,395,0,1707,4098,406,33,271,0
2023-09-20,30,916,386,0,1712,4058,378,21,245,0
2023-09-21,39,919,361,0,1603,3902,396,25,276,0
2023-09-22,31,827,389,0,1497,3882,404,31,252,0
2023-09-23,21,807,296,0,1447,3753,382,19,222,0
2023-09-24,36,829,332,0,1428,3878,378,26,256,0
2023-09-25,29,966,400,0,1644,4244,425,20,280,0
2023-09-26,37,1037,373,0,1668,4418,466,32,282,0
2023-09-27,45,918,358,0,1695,4341,390,26,307,0
2023-09-28,23,906,376,0,1632,8549,355,23,282,0
2023-09-29,34,874,378,0,1672,4969,348,19,233,0
2023-09-30,27,800,296,1,1419,5369,319,22,248,0
2023-10-01,19,785,333,0,1450,4854,359,21,252,0
2023-10-02,41,926,392,0,1702,4951,382,23,301,0
2023-10-03,31,918,426,0,1835,4830,404,21,285,0
2023-10-04,35,920,398,0,1770,4574,385,22,251,1
2023-10-05,36,978,435,0,1832,4506,392,30,237,0
2023-10-06,47,879,323,0,1695,4273,361,30,245,0
2023-10-07,28,756,332,0,1523,4139,318,26,232,0
2023-10-08,22,778,344,0,1547,3951,339,22,239,0
2023-10-09,36,890,390,0,1836,4480,394,20,271,0
2023-10-10,49,985,326,0,1896,5070,387,43,305,0
2023-10-11,33,1026,447,0,1882,8744,379,35,260,0
2023-10-12,34,910,366,0,1807,6938,379,24,264,0
2023-10-13,42,927,355,0,1749,4960,383,24,248,0
2023-10-14,30,781,331,0,1552,4532,313,28,222,0
2023-10-15,32,868,339,0,1567,4631,361,23,250,0
2023-10-16,28,980,383,0,2015,4893,456,45,279,0
2023-10-17,34,1070,387,0,1949,4974,449,29,285,0
2023-10-18,41,975,384,1,1985,4908,430,30,262,0
2023-10-19,33,926,636,0,1897,4901,448,32,279,0
2023-10-20,29,853,319,0,1828,4651,404,19,232,1
2023-10-21,32,819,361,0,1623,4436,389,31,223,0
2023-10-22,24,824,337,0,1745,4576,368,27,242,0
2023-10-23,27,1022,416,0,2030,4879,354,20,284,0
2023-10-24,47,1057,351,1,2089,4686,349,29,313,0
2023-10-25,31,958,381,0,2189,4554,465,45,259,0
2023-10-26,39,912,364,0,2063,4503,424,42,260,0
2023-10-27,40,944,314,0,1914,4403,334,52,252,0
2023-10-28,28,833,290,0,1877,4183,366,41,203,0
2023-10-29,40,806,337,0,2073,4376,386,40,244,0
2023-10-30,32,999,392,0,2393,4827,373,51,293,0
2023-10-31,38,928,335,0,1938,4602,412,47,252,0
2023-11-01,30,970,327,0,1944,4762,378,44,270,0
2023-11-02,36,994,369,0,2111,4865,415,39,289,0
2023-11-03,30,919,345,0,2060,4566,380,46,243,0
2023-11-04,35,857,321,0,1961,4290,350,46,256,1
2023-11-05,33,1010,380,0,1873,4533,331,43,269,1
2023-11-06,33,1050,384,0,2330,4839,409,46,273,0
2023-11-07,24,1123,388,0,2343,4740,403,32,287,0
2023-11-08,36,1062,413,0,2398,5068,415,31,310,0
2023-11-09,35,1037,400,0,2447,5097,424,31,300,0
2023-11-10,41,983,340,0,2246,4852,402,25,274,0
2023-11-11,22,897,344,0,2150,4888,348,31,280,0
2023-11-12,24,938,364,0,2019,5006,326,34,300,0
2023-11-13,30,1057,367,0,2506,5266,448,31,318,0
2023-11-14,32,1095,481,0,2305,5099,443,38,315,0
2023-11-15,36,1097,364,0,2116,5006,431,34,246,0
2023-11-16,37,1081,375,0,2296,5097,441,28,285,0
2023-11-17,40,926,347,0,2355,5120,387,17,280,0
2023-11-18,30,814,311,0,1951,4874,355,31,221,0
2023-11-19,28,965,332,0,2188,5002,425,32,275,0
2023-11-20,34,1281,403,0,2629,5661,470,46,336,0
2023-11-21,27,1338,351,0,2479,5154,408,49,321,2
2023-11-22,33,1275,355,1,2431,5589,429,32,355,1
2023-11-23,32,1056,323,0,2087,5973,396,31,316,0
2023-11-24,26,1103,292,0,2210,6398,352,30,340,0
2023-11-25,33,1103,283,1,2103,6148,301,34,347,0
2023-11-26,22,1083,345,0,2332,6137,343,34,318,1
2023-11-27,41,1427,389,0,2794,6731,411,38,412,0
2023-11-28,46,1364,341,0,2489,6852,417,50,355,0
2023-11-29,44,1290,403,0,2493,6556,366,33,330,0
2023-11-30,30,1260,334,0,2522,6904,417,33,307,0
2023-12-01,31,1258,292,0,2525,8580,385,30,315,0
2023-12-02,33,1134,270,0,2220,6940,331,21,306,0
2023-12-03,36,1110,324,0,2171,6469,372,23,338,0
2023-12-04,33,1383,338,0,2692,6714,417,28,320,0
2023-12-05,31,1312,328,0,2653,6166,384,36,342,0
2023-12-06,31,1327,347,0,2547,6229,377,44,324,1
2023-12-07,40,1348,348,0,2519,5960,383,33,335,0
2023-12-08,38,1254,360,0,2350,5665,432,33,321,0
2023-12-09,24,1169,306,0,2916,5327,360,25,302,0
2023-12-10,29,1216,310,1,2631,5499,400,25,287,0
2023-12-11,36,1433,354,0,3110,6286,399,56,472,0
2023-12-12,31,1447,386,0,2989,6132,431,41,378,0
2023-12-13,37,1472,376,0,2875,5953,504,30,380,0
2023-12-14,44,1429,328,0,2848,6933,436,19,439,0
2023-12-15,40,1364,350,0,2818,6049,419,35,349,0
2023-12-16,38,1242,301,0,2474,5697,404,25,324,0
2023-12-17,39,1244,362,0,2466,6338,357,35,395,0
2023-12-18,47,1485,406,0,2848,6901,486,33,441,0
2023-12-19,34,1572,397,0,2813,6186,414,32,389,0
2023-12-20,43,1482,369,0,2738,6260,406,34,315,0
2023-12-21,32,1430,323,0,2576,5606,512,45,362,0
2023-12-22,34,1364,345,1,2536,5472,408,25,349,0
2023-12-23,35,1191,288,0,2301,5592,345,32,306,1
2023-12-24,23,1101,295,0,2152,5321,303,25,273,0
2023-12-25,39,1088,298,0,1935,5042,324,23,311,0
2023-12-26,37,1361,297,1,2571,5935,462,26,405,0
2023-12-27,47,1567,374,0,2898,6633,521,51,433,0
2023-12-28,41,1521,333,0,2777,10501,465,32,575,0
2023-12-29,36,1587,329,0,2854,17110,471,31,444,0
2023-12-30,33,1415,278,0,2586,9731,446,16,410,0
2023-12-31,23,1247,286,0,2337,5990,373,16,353,0
2024-01-01,37,1307,267,0,2302,6009,351,31,354,0
2024-01-02,37,1583,385,0,2952,6779,451,19,445,0
2024-01-03,40,1597,411,0,3021,6826,431,34,435,0
2024-01-04,51,1647,363,0,2914,6663,425,24,357,0
2024-01-05,19,1539,351,0,2810,6576,427,20,376,0
2024-01-06,37,1485,348,1,2392,6223,418,32,284,0
2024-01-07,36,1440,364,0,2400,6075,394,39,401,0
2024-01-08,35,1633,371,0,2790,6586,418,34,389,0
2024-01-09,41,1477,380,0,2520,6567,497,40,405,0
2024-01-10,35,1517,327,0,2583,6069,472,34,420,0
2024-01-11,34,1425,350,0,3097,6180,450,26,458,0
2024-01-12,27,1338,346,0,2607,5750,392,34,380,0
2024-01-13,29,1241,349,0,2357,5731,373,29,336,0
2024-01-14,27,1141,352,0,2054,5917,367,34,337,0
2024-01-15,29,1315,413,0,2207,5592,440,23,355,0
2024-01-16,39,1285,415,0,2205,5855,363,35,342,0
2024-01-17,29,1478,386,0,2315,5470,397,35,374,0
2024-01-18,38,1489,376,0,2576,5633,491,26,463,0
2024-01-19,33,1291,340,0,2234,5258,424,20,431,0
2024-01-20,22,1214,347,0,2143,5209,423,16,351,0
2024-01-21,27,1126,351,1,2142,5419,450,25,348,0
2024-01-22,36,1364,379,0,2343,5810,435,30,300,0
2024-01-23,26,1293,382,0,2522,5522,473,53,356,0
2024-01-24,29,1229,375,0,2544,5396,422,39,291,0
2024-01-25,38,1247,433,0,2540,5158,421,30,313,0
2024-01-26,31,1226,391,0,2388,5148,351,35,272,0
2024-01-27,32,1076,369,0,2175,5401,321,22,283,0
2024-01-28,22,1148,426,0,1993,5409,349,28,295,0
2024-01-29,28,1365,496,0,2295,5317,462,48,312,0
2024-01-30,31,1382,510,0,2600,5146,459,38,325,0
2024-01-31,34,1683,514,0,2530,5160,425,29,305,1
2024-02-01,36,1433,513,0,2322,5034,414,35,355,0
2024-02-02,28,1247,446,0,2315,5110,443,22,315,0
2024-02-03,28,1209,348,0,1988,4796,446,20,279,0
2024-02-04,21,1243,414,0,2093,4873,444,26,325,0
2024-02-05,25,1356,452,0,2281,5066,456,31,338,0
2024-02-06,36,1375,454,0,2522,5136,461,38,341,0
2024-02-07,43,1297,431,0,2386,4932,456,33,337,0
2024-02-08,41,1260,431,0,2255,4960,431,23,318,0
2024-02-09,35,1200,355,0,2276,4557,342,28,299,0
2024-02-10,22,1051,366,0,2053,4391,351,30,290,0
2024-02-11,30,1087,365,0,2048,4548,363,25,249,0
2024-02-12,34,1264,419,0,2269,4728,424,26,359,0
2024-02-13,34,1300,372,0,2469,4887,424,19,330,0
2024-02-14,28,1309,393,0,2159,4604,432,29,315,0
2024-02-15,22,1242,356,0,2214,4791,349,30,300,0
2024-02-16,28,1209,391,0,2344,5217,414,19,316,0
2024-02-17,17,1118,400,0,2123,4926,346,10,311,0
2024-02-18,34,1209,394,0,2174,4604,392,24,277,0
2024-02-19,24,1395,386,0,2594,5224,494,49,346,0
2024-02-20,31,1291,436,0,2637,5134,411,27,352,0
2024-02-21,31,1342,420,0,2594,4969,418,41,292,0
2024-02-22,29,1257,404,0,2442,4919,412,41,302,0
2024-02-23,27,1116,374,0,2359,4523,364,29,322,0
2024-02-24,29,1073,354,0,2028,4573,343,23,317,0
2024-02-25,20,1179,396,0,2010,4581,369,35,314,0
2024-02-26,39,1270,464,0,2372,5091,454,39,344,0
2024-02-27,20,1258,431,0,2330,4838,432,35,344,0
2024-02-28,41,1301,419,0,2261,4892,484,35,271,0
2024-02-29,33,1236,373,0,2331,4662,459,39,307,0
2024-03-01,24,1172,361,0,2317,4592,407,28,283,0
2024-03-02,27,936,357,0,2035,4489,418,40,273,0
2024-03-03,41,986,377,0,1831,4652,397,24,276,0
2024-03-04,21,1090,421,0,2094,4814,482,40,341,0
2024-03-05,25,1143,442,0,2367,4788,420,42,354,0
2024-03-06,24,1226,433,0,2228,4982,482,36,323,0
2024-03-07,28,1179,425,0,2336,4703,440,29,345,0
2024-03-08,22,1029,346,0,2150,4352,430,24,298,0
2024-03-09,19,976,318,0,1946,4541,389,30,303,0
2024-03-10,29,982,365,0,1890,4450,360,27,279,0
2024-03-11,25,1203,410,0,2199,5072,467,34,322,0
2024-03-12,31,1227,458,1,2205,4801,461,23,358,0
2024-03-13,25,1210,487,0,2056,4724,424,26,347,0
2024-03-14,27,1172,444,0,2067,4470,432,40,317,0
2024-03-15,21,1066,430,0,1863,4369,461,34,282,0
2024-03-16,17,1092,326,0,1736,4125,350,33,268,0
2024-03-17,26,1005,408,0,1774,4499,395,30,277,0
2024-03-18,22,1184,474,0,2188,4706,485,42,321,0
2024-03-19,25,1181,409,0,2265,5037,446,30,338,0
2024-03-20,27,1167,427,0,2199,4886,424,40,292,0
2024-03-21,20,1193,475,0,2244,4420,401,38,303,0
2024-03-22,24,1045,468,0,1901,4286,429,27,272,0
2024-03-23,19,1023,509,0,1868,4333,361,32,277,0
2024-03-24,16,1039,512,0,1733,4400,381,18,348,0
2024-03-25,12,1231,624,0,2143,4709,405,27,323,0
2024-03-26,19,1195,670,0,2090,5148,451,26,306,1
2024-03-27,26,1144,592,0,2015,5209,537,41,273,0
2024-03-28,29,1201,671,0,2174,4579,390,36,351,0
2024-03-29,16,1116,478,0,2195,4340,367,39,269,0
2024-03-30,25,1078,435,0,2345,4249,377,15,287,0
2024-03-31,20,1045,378,0,1923,4044,352,37,275,0
2024-04-01,19,1074,467,0,2202,4589,393,34,309,0
2024-04-02,24,1225,506,0,2199,4675,413,30,318,0
2024-04-03,34,1195,493,0,2150,5162,454,33,303,0
2024-04-04,35,1072,420,0,2172,4694,441,30,305,0
2024-04-05,29,1120,390,0,2199,4414,407,29,259,0
2024-04-06,20,981,385,0,1919,4213,344,32,274,0
2024-04-07,19,954,381,0,1784,4400,363,28,276,0
2024-04-08,16,1122,943,0,2050,4475,402,37,307,0
2024-04-09,24,1126,444,1,2113,4446,413,38,294,0
2024-04-10,13,1023,488,0,1925,4348,409,29,308,0
2024-04-11,25,1074,455,0,1833,5284,410,26,288,0
2024-04-12,26,998,490,0,1725,4215,416,24,249,0
2024-04-13,22,981,360,0,1585,3825,369,30,286,0
2024-04-14,19,868,416,0,1473,3734,369,22,329,0
2024-04-15,17,1007,473,0,1943,4298,397,20,323,1
2024-04-16,21,1016,492,0,1814,4201,399,15,301,0
2024-04-17,20,1050,506,0,1929,4302,385,23,331,0
2024-04-18,26,1124,420,0,1823,4156,429,20,295,0
2024-04-19,24,1027,445,0,1609,3973,467,15,336,0
2024-04-20,17,903,399,0,1537,3890,376,21,338,0
2024-04-21,18,940,343,0,1484,3966,366,21,285,0
2024-04-22,26,1181,456,0,1911,4314,509,30,371,0
2024-04-23,23,1192,544,1,2002,4057,510,25,302,0
2024-04-24,25,1135,449,0,1904,4103,417,18,294,0
2024-04-25,20,1117,499,0,1879,4109,383,22,286,0
2024-04-26,17,1040,500,0,1659,4024,426,20,311,0
2024-04-27,23,920,443,0,1549,3497,370,24,231,0
2024-04-28,15,993,518,0,1543,3684,402,21,251,0
2024-04-29,37,1093,536,0,1890,4269,436,28,276,0
2024-04-30,26,1043,476,0,1953,4072,446,40,292,0
2024-05-01,17,1026,496,0,1796,3863,398,29,263,0
2024-05-02,29,1120,429,0,1838,4242,436,27,289,0
2024-05-03,21,990,427,0,1878,4019,424,22,279,0
2024-05-04,13,940,441,0,1517,3711,357,30,242,0
2024-05-05,14,923,412,0,1387,3820,355,16,256,0
2024-05-06,31,1016,447,0,1860,4129,514,30,359,0
2024-05-07,27,983,476,0,1977,4009,603,40,317,0
2024-05-08,28,1017,441,0,1894,4012,541,27,261,1
2024-05-09,23,1008,495,0,1834,3977,426,19,274,0
2024-05-10,18,898,468,0,1722,3670,375,20,269,0
2024-05-11,81,872,523,0,1596,3750,364,10,272,0
2024-05-12,43,857,490,0,1477,3609,378,21,284,0
2024-05-13,99,1033,543,0,1774,4148,453,25,323,0
2024-05-14,69,1003,509,0,1814,3823,488,28,282,0
2024-05-15,47,1043,487,0,1734,3998,425,44,299,1
2024-05-16,104,1001,530,0,1731,3867,428,25,324,0
2024-05-17,76,879,489,0,1707,4001,488,25,274,0
2024-05-18,90,837,484,0,1398,3939,381,17,255,0
2024-05-19,69,861,467,0,1303,4005,381,18,287,1
2024-05-20,135,1060,628,0,1677,4572,502,16,301,0
2024-05-21,103,995,583,0,1751,4449,457,30,274,0
2024-05-22,28,1060,477,0,1690,4128,451,23,270,0
2024-05-23,28,923,473,0,1533,4122,450,27,259,0
2024-05-24,26,962,423,0,1412,3939,411,16,252,0
2024-05-25,13,795,394,0,1343,3583,417,19,256,0
2024-05-26,21,801,405,0,1415,4039,429,22,286,0
2024-05-27,29,843,413,0,1537,4441,409,22,299,0
2024-05-28,20,933,471,0,1594,4153,434,17,273,0
2024-05-29,21,861,436,0,1668,4299,471,26,296,0
2024-05-30,23,927,430,0,1505,3908,428,26,280,0
2024-05-31,23,846,481,0,1464,3646,371,23,265,1
2024-06-01,20,771,431,0,1311,3399,355,15,264,0
2024-06-02,19,884,392,0,1303,3580,339,13,219,0
2024-06-03,30,958,418,0,1457,3750,376,34,280,0
2024-06-04,20,928,441,0,1426,3816,407,22,252,0
2024-06-05,25,950,441,0,1586,3925,368,19,305,0
2024-06-06,24,934,417,0,1552,3813,367,23,267,0
2024-06-07,20,950,395,0,1454,3808,401,29,222,0
2024-06-08,21,859,381,0,1317,3611,335,10,240,0
2024-06-09,17,865,423,0,1304,3694,379,18,273,0
2024-06-10,19,892,506,0,1486,3966,448,17,312,0
2024-06-11,23,987,423,0,1520,3962,394,19,275,0
2024-06-12,20,902,453,0,1555,3804,401,23,330,0
2024-06-13,16,872,413,0,1428,3696,395,27,291,0
2024-06-14,25,850,372,0,1303,3650,346,14,272,0
2024-06-15,12,720,339,0,1186,3435,290,25,272,0
2024-06-16,17,774,372,0,1131,3729,328,23,234,0
2024-06-17,22,906,407,0,1392,4074,409,22,287,0
2024-06-18,23,909,407,0,1448,4125,394,27,293,0
2024-06-19,25,950,427,0,1335,3766,369,37,285,0
2024-06-20,23,936,418,0,1364,3948,387,21,295,0
2024-06-21,15,895,400,0,1250,3536,349,16,297,0
2024-06-22,20,738,330,0,1090,3434,378,14,257,0
2024-06-23,20,826,394,0,1055,4460,386,18,298,0
2024-06-24,17,1377,427,0,1268,4173,372,21,344,0
2024-06-25,19,1043,336,0,1199,3865,415,22,306,0
2024-06-26,34,935,438,0,1239,3851,409,13,344,0
2024-06-27,20,1082,392,2,1259,3724,371,14,286,0
2024-06-28,16,1007,369,0,1175,3481,406,10,310,0
2024-06-29,12,997,308,0,1082,3514,343,9,257,0
2024-06-30,12,969,370,0,1047,3502,350,13,271,0
2024-07-01,16,1088,455,1,1245,3923,431,18,319,0
2024-07-02,25,1356,448,0,1366,4068,469,17,451,0
2024-07-03,23,1644,482,0,1290,4118,435,19,397,0
2024-07-04,31,1629,433,0,1257,3813,418,20,405,0
2024-07-05,27,1371,435,0,1188,3810,435,27,372,0
2024-07-06,24,1349,553,0,1159,3800,389,15,350,0
2024-07-07,15,1353,397,0,1240,3839,478,19,384,0
2024-07-08,27,1499,483,0,1409,4263,485,18,415,0
2024-07-09,19,1729,432,0,1483,4134,480,26,370,0
2024-07-10,24,1896,497,0,1362,4085,524,20,398,0
2024-07-11,22,1518,511,0,1339,4052,461,18,426,0
2024-07-12,37,1326,463,0,1290,3904,457,13,359,0
2024-07-13,25,1287,480,0,1231,3792,440,15,368,0
2024-07-14,18,1215,428,0,1051,3906,414,9,376,0
2024-07-15,21,1294,503,0,1422,4091,484,22,379,0
2024-07-16,17,1308,508,0,1318,4018,474,28,419,0
2024-07-17,14,1409,459,0,1288,4046,476,16,358,0
2024-07-18,16,1341,478,0,1361,4154,455,17,406,0
2024-07-19,26,1257,405,0,1176,3960,473,24,345,0
2024-07-20,26,1055,425,0,1062,3800,390,18,366,1
2024-07-21,22,1133,467,0,1147,4001,502,11,333,0
2024-07-22,24,1271,492,0,1356,4268,471,28,390,0
2024-07-23,18,1211,481,0,1282,4205,448,23,402,0
2024-07-24,22,1176,476,0,1360,4278,453,15,405,0
2024-07-25,19,1170,514,0,1283,4072,453,24,413,0
2024-07-26,23,1091,467,0,1235,4064,440,20,396,1
2024-07-27,20,942,373,0,1108,3778,401,20,331,0
2024-07-28,18,1063,400,0,1048,3626,427,25,330,0
2024-07-29,26,1130,437,0,1360,3769,508,17,508,0
2024-07-30,22,1094,452,0,1248,4094,464,14,421,0
2024-07-31,16,1103,409,0,1239,3860,476,13,361,0
2024-08-01,22,1029,383,0,1283,3915,467,18,370,0
2024-08-02,13,1002,419,0,1197,3695,437,9,384,0
2024-08-03,17,841,332,0,1141,3657,482,22,326,0
2024-08-04,24,993,396,0,1065,3779,436,18,372,0
2024-08-05,16,1092,404,0,1255,4166,495,19,367,0
2024-08-06,18,1096,350,0,1306,4150,489,17,369,0
2024-08-07,23,1218,463,0,1416,4358,469,19,430,0
2024-08-08,18,1114,425,0,1391,4178,490,23,407,0
2024-08-09,24,1050,402,0,1270,4088,455,20,395,0
2024-08-10,20,935,375,0,1119,3851,417,17,384,0
2024-08-11,20,1057,366,0,1197,4014,443,27,384,0
2024-08-12,39,1115,485,0,1297,4449,465,22,406,0
2024-08-13,31,1202,439,0,1359,4249,469,29,413,0
2024-08-14,16,1115,479,0,1272,4402,472,28,403,0
2024-08-15,29,1070,417,0,1275,4226,482,19,386,0
2024-08-16,30,1107,405,0,1404,4234,478,13,362,0
2024-08-17,25,1022,358,0,1163,4229,475,16,362,0
2024-08-18,14,1056,482,0,1323,4311,462,27,363,0
2024-08-19,29,1229,485,0,1421,4786,570,15,464,0
2024-08-20,21,1173,449,0,1451,4589,549,24,371,0
2024-08-21,23,1179,474,0,1384,4514,521,24,409,0
